hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
4238, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4239, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4240, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4241, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4242, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4243, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4244, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4245, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4246, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4247, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4248, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4249, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4250, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4251, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4252, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4253, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4254, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4255, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4256, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4257, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4258, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4259, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4260, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4261, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4262, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4263, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4264, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4265, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4266, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4267, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4268, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4269, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4270, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4271, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4272, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4273, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4274, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4275, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4276, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4277, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4278, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4279, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4280, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4281, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4282, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4283, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4284, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4285, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4286, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4287, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4288, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4289, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4290, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4291, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4292, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4293, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4294, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4295, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4296, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4297, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4298, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4299, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4300, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4301, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4302, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4303, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4304, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4305, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4306, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4307, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4308, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4309, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4310, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4311, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4312, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4313, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4314, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4315, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4316, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4317, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4318, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4319, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4320, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4321, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4322, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4323, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4324, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4325, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4326, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4327, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4328, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4329, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4330, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4331, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4332, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4333, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4334, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4335, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4336, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4337, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4338, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4339, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4340, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4341, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4342, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4343, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4344, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4345, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4346, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4347, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4348, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4349, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4350, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4351, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4352, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4353, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4354, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4355, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4356, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4357, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4358, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4359, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4360, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4361, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4362, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4363, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4364, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4365, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4366, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4367, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4368, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4369, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4370, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4371, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4372, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4373, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4374, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4375, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4376, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4377, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4378, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4379, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4380, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4381, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4382, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4383, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4384, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4385, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4386, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4387, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4388, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4389, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4390, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4391, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4392, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4393, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4394, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4395, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4396, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4397, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4398, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4399, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4400, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4401, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4402, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4403, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4404, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4405, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4406, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4407, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4408, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4409, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4410, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4411, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4412, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4413, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4414, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4415, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4416, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4417, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4418, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4419, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4420, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4421, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4422, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4423, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4424, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4425, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4426, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4427, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4428, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4429, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4430, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4431, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4432, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4433, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4434, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4435, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4436, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4437, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4438, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4439, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4440, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4441, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4442, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4443, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4444, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4445, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4446, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4447, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4448, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4449, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4450, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4451, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4452, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4453, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4454, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4455, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4456, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4457, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4458, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4459, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4460, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4461, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4462, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4463, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4464, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4465, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4466, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4467, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4468, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4469, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4470, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4471, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4472, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4473, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4474, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4475, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4476, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4477, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4478, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4479, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4480, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4481, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4482, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4483, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4484, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4485, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4486, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4487, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4488, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4489, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4490, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4491, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4492, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4493, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4494, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4495, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4496, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4497, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4498, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4499, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4500, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4501, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4502, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4503, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4504, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4505, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4506, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4507, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4508, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4509, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
4510, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
